y_actual,y_pred
86.96083333333333,128.78663757411073
103.8791666666667,156.26933348894497
118.3266666666667,163.85164727292639
117.6879166666667,151.34900514775086
115.4195833333333,158.9902713634011
114.0704166666667,152.85456387784959
134.3529166666667,161.94804928147937
130.9579166666666,165.9446185907208
140.11,156.145879769904
137.685,152.93025878270288
146.765,159.30860852390373
163.5609090909091,163.50688508795557
171.5645833333333,161.8553696271724
111.0716666666667,163.42629170380349
83.20545454545454,155.60946928571428
98.01791666666666,150.42954146103898
115.5825,168.34600421560322
147.2133333333333,165.58888721054117
128.6595454545455,158.53536309994354
159.5577272727273,166.74124930194805
167.9070833333333,162.95914074789343
154.63375,167.01923079971198
154.2909523809524,165.77452764445695
144.2208333333333,172.87241059790452
84.385,124.94004492236023
50.21363636363637,151.0763600649233
76.11,142.04082495021927
130.8033333333333,151.20736355150885
118.9395238095238,156.21032573522496
137.5075,166.96992177206855
144.8666666666667,168.38162689864484
81.5175,81.89484482872199
97.44708333333334,101.96611956351622
110.34625,93.67598651131473
99.09083333333332,82.8262161013081
89.88681818181819,109.21574686708223
82.81958333333334,96.35400306552145
108.3595833333333,104.93626410220214
107.82375,107.04001769417458
100.06875,100.23779261787918
87.06666666666666,90.27667315201708
93.11958333333332,112.12009594361402
104.1439130434783,115.77071749014723
110.0458333333333,118.02959370271037
97.84583333333336,103.44541223653158
83.97083333333333,98.13684208733295
67.79166666666667,95.26017118369046
93.50833333333333,107.74765670338111
120.1833333333333,123.16842302163894
109.8583333333333,114.8799132086268
104.3616666666667,116.97104188358747
118.4666666666667,127.03549884630065
129.1383333333333,140.94845168015559
108.9904166666667,135.05533109645822
113.7758333333333,129.82684299247734
64.98583333333333,92.5555558601477
37.71291666666666,103.2723039583024
42.35130434782609,94.61022499009387
82.88166666666667,104.09288347697306
72.61208333333333,119.90253475202343
101.1395833333333,126.21879269595651
98.14916666666666,124.72117016693569
119.8245833333333,80.93325823313516
135.8820833333333,100.99219521131046
168.6391666666667,96.65265682614489
139.7770833333333,102.34611319405234
135.1175,109.56474393215481
119.3929166666667,97.61496097699404
151.1445833333333,104.90693367505257
149.6095833333333,114.30993980542094
153.9775,105.46804508801523
156.1429166666667,92.1053011090118
163.3858333333334,114.12303191967902
177.1895833333333,112.34111580263183
201.0683333333334,114.57596970943911
200.0493333333334,104.82101007748737
150.4325,99.02295549486742
111.44,89.38918038200744
139.6368181818182,110.70451843215577
158.28375,122.84213483717467
143.79125,111.49471465337008
149.545,114.55779340438932
160.9090909090909,126.01138559435044
146.40875,135.2849899206597
133.025,135.34479454157878
177.1586956521739,133.17780284690144
72.48333333333333,90.58538654925931
41.9859090909091,99.93639376085308
69.61749999999999,90.72360194989291
122.7545833333333,105.1612017350689
102.4316666666667,119.0531400684271
135.2508333333333,126.64872157666072
142.6775,118.43171685764972
